timestamp|open|high|low|close|volume|timeframe|tema|hrma|smma|Z-Score of body size|Candle classification|diag_asc_line_1|diag_asc_line_2|diag_asc_line_3|diag_desc_line_1|diag_desc_line_2|diag_desc_line_3|diag_high_map|diag_low_map|horiz_peak_line_1|horiz_peak_line_2|horiz_peak_line_3|horiz_bottom_line_1|horiz_bottom_line_2|horiz_bottom_line_3|horiz_high_map|horiz_low_map|ha_open|ha_high|ha_low|ha_close|ha_classification|ha_body_size|ha_body_zscore|kc_ultra_extreme_upper|kc_extreme_upper|kc_uppermost|kc_upper|kc_upper_middle|kc_lower_middle|kc_lower|kc_lowermost|kc_extreme_lower|kc_ultra_extreme_lower|sr_support_4|sr_support_3|sr_support_2|sr_support_1|sr_resistance_1|sr_resistance_2|sr_resistance_3|sr_resistance_4|zigzag_peak|zigzag_bottom|ema_26|dual_tema_high|dual_tema_low|pinbar|collected_at
1770732000|2661.37|2664.79|2655.1|2657.69|1165|M5|2661.8569|2650.73832|2651.97046|0.85643|-2|2653.81045|2657.01773|2668.67824|2667.19657|2663.94477|2672.34273|0.0|0.0|2663.03831|2666.05291|2664.82691|2657.26661|2657.54598|2657.81547|0.0|0.0|2659.53|2664.79|2655.1|2659.7375|1|0.2075|1.83886|2696.45|2686.76|2677.07|2667.38|2662.535|2652.845|2648.0|2638.31|2628.62|2618.93|2635.72|2640.565|2645.41|2650.255|2669.635|2674.48|2679.325|2684.17|2665.25328|0.0|2659.8785|2665.52371|2654.13528|0|1770803014
1770732300|2660.06|2667.7|2655.33|2665.16|6210|M5|2663.09522|2657.10063|2656.81094|2.01347|-1|2658.02956|2657.2134|2655.41946|2672.04459|2668.48461|2672.55404|0.0|0.0|2665.59266|2662.81879|2661.51225|2653.41454|2654.27524|2661.15267|0.0|2654.83594|2662.61|2667.7|2655.33|2662.0625|-1|0.5475|0.7505|2714.64|2702.27|2689.9|2677.53|2671.345|2658.975|2652.79|2640.42|2628.05|2615.68|2630.59|2636.775|2642.96|2649.145|2673.885|2680.07|2686.255|2692.44|0.0|0.0|2660.59067|2667.17409|2655.96269|0|1770803014
1770732600|2663.57|2675.55|2663.01|2672.37|6518|M5|2679.34847|2663.47281|2682.53434|-2.53547|-2|2658.05356|2663.54395|2672.66271|2674.40558|2686.19399|2671.91516|0.0|0.0|2677.90874|2678.4546|2675.81057|2660.9604|2663.89879|2663.23658|0.0|0.0|2667.97|2675.55|2663.01|2668.625|1|0.655|0.86936|2722.53|2709.99|2697.45|2684.91|2678.64|2666.1|2659.83|2647.29|2634.75|2622.21|2637.93|2644.2|2650.47|2656.74|2681.82|2688.09|2694.36|2700.63|0.0|0.0|2677.12914|2675.62544|2663.06842|0|1770803014
1770732900|2670.5|2673.53|2668.98|2671.26|1961|M5|2678.26224|2676.63778|2683.81792|0.39128|-2|2666.00425|2679.64486|2670.13683|2677.31577|2674.06558|2676.94928|2674.42637|0.0|2673.63556|2678.66876|2680.32414|2670.7948|2670.84472|2669.17319|2673.59513|0.0|2670.88|2673.53|2668.98|2671.0675|1|0.1875|-0.98738|2689.46|2684.91|2680.36|2675.81|2673.535|2668.985|2666.71|2662.16|2657.61|2653.06|2659.88|2662.155|2664.43|2666.705|2675.805|2678.08|2680.355|2682.63|0.0|0.0|2665.81015|2672.96546|2668.15433|0|1770803014
1770733200|2669.33|2670.63|2655.49|2659.42|9588|M5|2655.8887|2659.42902|2651.05931|0.7348|-1|2658.529|2654.43362|2642.62717|2665.92305|2678.06715|2674.87744|0.0|2654.32665|2670.0721|2668.91705|2664.91047|2654.89828|2653.01786|2661.66912|0.0|2655.19528|2664.375|2670.63|2655.49|2663.7175|-1|0.6575|-1.60834|2719.98|2704.84|2689.7|2674.56|2666.99|2651.85|2644.28|2629.14|2614.0|2598.86|2625.21|2632.78|2640.35|2647.92|2678.2|2685.77|2693.34|2700.91|0.0|0.0|2667.56933|2671.60284|2656.30188|0|1770803014
1770733500|2664.39|2667.47|2660.35|2664.69|3440|M5|2663.42297|2673.85884|2664.52065|-2.53695|-2|2656.90234|2662.72586|2658.04576|2662.55134|2660.33362|2671.79578|0.0|0.0|2668.17779|2666.23972|2663.69434|2658.07875|2656.21967|2656.20789|2667.61287|0.0|2664.54|2667.47|2660.35|2664.225|-1|0.315|0.37547|2693.17|2686.05|2678.93|2671.81|2668.25|2661.13|2657.57|2650.45|2643.33|2636.21|2646.11|2649.67|2653.23|2656.79|2671.03|2674.59|2678.15|2681.71|2669.53575|0.0|2649.50713|2668.00822|2659.55619|0|1770803014
1770733800|2664.64|2671.22|2661.86|2667.82|2281|M5|2675.27803|2663.79944|2656.62391|1.84867|2|2662.03444|2653.87016|2663.74167|2675.83309|2661.61483|2681.99343|0.0|0.0|2670.01564|2668.56612|2664.38437|2661.07028|2662.9202|2658.903|0.0|2661.27166|2666.23|2671.22|2661.86|2666.385|1|0.155|1.39578|2705.26|2695.9|2686.54|2677.18|2672.5|2663.14|2658.46|2649.1|2639.74|2630.38|2643.14|2647.82|2652.5|2657.18|2675.9|2680.58|2685.26|2689.94|0.0|0.0|2659.82318|2672.17954|2662.45849|0|1770803014
1770734100|2664.08|2675.65|2663.55|2671.47|1731|M5|2666.22165|2676.06736|2675.1381|-1.84584|-1|2660.10804|2666.57082|2672.19417|2678.55033|2671.56961|2663.0209|0.0|0.0|2675.57087|2671.37093|2670.88647|2662.74079|2661.30537|2661.87176|2676.22732|2662.62672|2667.775|2675.65|2663.55|2668.6875|1|0.9125|0.17451|2719.87|2707.77|2695.67|2683.57|2677.52|2665.42|2659.37|2647.27|2635.17|2623.07|2639.35|2645.4|2651.45|2657.5|2681.7|2687.75|2693.8|2699.85|2676.76028|0.0|2669.12035|2675.32725|2664.49645|0|1770803014
1770734400|2670.79|2680.39|2669.78|2677.07|3203|M5|2673.55234|2683.25395|2668.49116|-1.91427|-1|2670.11265|2671.1292|2653.87585|2678.10059|2682.41765|2684.84632|0.0|2668.41838|2681.73748|2676.24516|2687.10772|2667.65757|2665.53234|2671.20877|0.0|0.0|2673.93|2680.39|2669.78|2674.5075|1|0.5775|-1.39675|2719.51|2708.9|2698.29|2687.68|2682.375|2671.765|2666.46|2655.85|2645.24|2634.63|2648.56|2653.865|2659.17|2664.475|2685.695|2691.0|2696.305|2701.61|0.0|0.0|2677.73512|2679.53235|2669.37175|0|1770803014
1770734700|2678.43|2690.55|2677.33|2686.39|8833|M5|2682.42807|2691.61234|2678.18777|-1.49641|-1|2679.17423|2674.46868|2667.28699|2693.47976|2694.8447|2697.85583|0.0|0.0|2690.79793|2687.15503|2686.55157|2679.78972|2676.97308|2676.83744|0.0|2677.29444|2682.41|2690.55|2677.33|2683.175|1|0.765|1.93568|2739.27|2726.05|2712.83|2699.61|2693.0|2679.78|2673.17|2659.95|2646.73|2633.51|2650.89|2657.5|2664.11|2670.72|2697.16|2703.77|2710.38|2716.99|2695.24272|0.0|2689.80756|2691.13407|2677.60999|0|1770803014
1770735000|2681.35|2690.76|2681.0|2690.37|4448|M5|2698.42579|2697.36173|2691.01228|-0.68021|-2|2681.97169|2681.11888|2696.95877|2686.68255|2686.55886|2696.03305|0.0|0.0|2690.06225|2689.83935|2696.51684|2682.04571|2681.854|2679.04319|2691.06777|2680.2968|2685.86|2690.76|2681.0|2685.87|1|0.01|1.18297|2729.41|2719.65|2709.89|2700.13|2695.25|2685.49|2680.61|2670.85|2661.09|2651.33|2661.48|2666.36|2671.24|2676.12|2695.64|2700.52|2705.4|2710.28|0.0|2680.14509|2705.59896|2690.62779|2680.69123|0|1770803014
1770735300|2689.16|2696.68|2685.7|2693.35|8641|M5|2689.40473|2697.98068|2682.80514|-1.23341|-2|2680.98515|2691.43668|2699.04298|2694.81129|2688.53141|2701.55093|0.0|0.0|2694.02068|2692.5001|2704.55347|2685.877|2680.90242|2679.98549|0.0|0.0|2691.255|2696.68|2685.7|2691.2225|-1|0.0325|1.13605|2737.27|2726.29|2715.31|2704.33|2698.84|2687.86|2682.37|2671.39|2660.41|2649.43|2663.74|2669.23|2674.72|2680.21|2702.17|2707.66|2713.15|2718.64|0.0|0.0|2703.36157|2697.28252|2685.60566|0|1770803014
1770735600|2688.23|2689.7|2677.56|2679.87|6672|M5|2675.04684|2685.63266|2669.90163|-1.27549|2|2679.1488|2687.66114|2665.68385|2687.44323|2682.88218|2675.35374|0.0|2676.38721|2688.33306|2690.95931|2690.21246|2676.65264|2672.4216|2680.09766|2689.9789|2676.86705|2684.05|2689.7|2677.56|2683.84|-1|0.21|1.6654|2728.43|2716.29|2704.15|2692.01|2685.94|2673.8|2667.73|2655.59|2643.45|2631.31|2653.28|2659.35|2665.42|2671.49|2695.77|2701.84|2707.91|2713.98|0.0|0.0|2693.39802|2690.08884|2677.43941|0|1770803014
1770735900|2680.33|2681.65|2675.7|2677.69|8597|M5|2683.34502|2686.64855|2675.93324|-2.31672|1|2680.89278|2670.10572|2669.69209|2682.50987|2680.77146|2692.4847|0.0|0.0|2683.65988|2685.5455|2689.4663|2678.00983|2680.82617|2680.90933|0.0|0.0|2679.01|2681.65|2675.7|2678.8425|-1|0.1675|1.69111|2701.49|2695.54|2689.59|2683.64|2680.665|2674.715|2671.74|2665.79|2659.84|2653.89|2663.8|2666.775|2669.75|2672.725|2684.625|2687.6|2690.575|2693.55|0.0|0.0|2692.75924|2681.40685|2674.85711|0|1770803014
1770736200|2678.89|2680.23|2673.47|2677.62|6857|M5|2682.70263|2677.10929|2681.42881|-2.91165|0|2673.94877|2669.64452|2679.91285|2677.93305|2682.76282|2671.94012|0.0|2673.02459|2678.07121|2684.97099|2674.18327|2676.03859|2672.65582|2675.19608|0.0|0.0|2678.255|2680.23|2673.47|2677.5525|-1|0.7025|-0.48071|2704.66|2697.9|2691.14|2684.38|2681.0|2674.24|2670.86|2664.1|2657.34|2650.58|2659.95|2663.33|2666.71|2670.09|2683.61|2686.99|2690.37|2693.75|0.0|2672.65371|2689.01939|2680.67069|2673.54442|1|1770803014
1770736500|2682.18|2684.98|2678.06|2681.4|5664|M5|2687.60575|2674.08826|2677.80974|-2.72922|0|2676.05015|2678.4138|2670.34811|2684.39877|2676.78599|2688.48025|2685.95793|2677.77732|2685.15046|2683.0511|2684.99627|2675.95207|2680.85975|2673.65883|0.0|0.0|2681.79|2684.98|2678.06|2681.655|-1|0.135|-1.57564|2709.08|2702.16|2695.24|2688.32|2684.86|2677.94|2674.48|2667.56|2660.64|2653.72|2664.22|2667.68|2671.14|2674.6|2688.44|2691.9|2695.36|2698.82|0.0|2674.23525|2691.77189|2685.80853|2678.61148|0|1770803014
1770736800|2681.21|2693.82|2678.9|2690.87|4998|M5|2686.67278|2689.43047|2698.87225|0.34223|0|2677.38771|2674.95077|2688.34481|2690.84631|2702.57791|2679.95463|0.0|0.0|2691.66557|2696.82295|2689.63527|2681.1264|2681.30058|2675.27918|0.0|2677.93702|2686.04|2693.82|2678.9|2686.2|1|0.16|-1.3232|2750.55|2735.63|2720.71|2705.79|2698.33|2683.41|2675.95|2661.03|2646.11|2631.19|2649.06|2656.52|2663.98|2671.44|2701.28|2708.74|2716.2|2723.66|2695.98845|0.0|2699.63266|2694.8066|2678.4113|0|1770803014
1770737100|2687.96|2694.11|2683.99|2691.74|4654|M5|2684.17276|2682.02737|2694.5631|2.56753|2|2684.46528|2683.74442|2679.7636|2697.8274|2703.43845|2685.39673|0.0|0.0|2694.0502|2689.88186|2695.21182|2684.05294|2682.55739|2684.88661|0.0|0.0|2689.85|2694.11|2683.99|2689.45|-1|0.4|0.46163|2732.22|2722.1|2711.98|2701.86|2696.8|2686.68|2681.62|2671.5|2661.38|2651.26|2663.75|2668.81|2673.87|2678.93|2699.17|2704.23|2709.29|2714.35|0.0|2681.03774|2688.29646|2693.70197|2684.91259|0|1770803014
1770737400|2692.29|2696.03|2691.61|2692.94|6060|M5|2690.52501|2695.65499|2683.65692|0.75139|1|2693.34034|2693.93589|2696.68353|2696.84378|2698.69317|2694.52624|0.0|2690.75301|2696.08123|2693.24329|2701.29171|2689.72905|2693.04446|2695.82242|0.0|0.0|2692.615|2696.03|2691.61|2693.2175|1|0.6025|-0.73659|2710.62|2706.2|2701.78|2697.36|2695.15|2690.73|2688.52|2684.1|2679.68|2675.26|2682.77|2684.98|2687.19|2689.4|2698.24|2700.45|2702.66|2704.87|0.0|0.0|2704.27021|2695.86107|2691.61011|0|1770803014
1770737700|2692.47|2699.54|2690.57|2698.85|5597|M5|2694.34487|2699.35845|2706.97936|2.96898|2|2685.7387|2695.8568|2675.08005|2697.95321|2706.12543|2691.52835|2700.51496|0.0|2698.97586|2694.34712|2703.2326|2692.17436|2689.27216|2698.25067|0.0|0.0|2695.66|2699.54|2690.57|2695.3575|-1|0.3025|1.18227|2734.73|2725.76|2716.79|2707.82|2703.335|2694.365|2689.88|2680.91|2671.94|2662.97|2672.63|2677.115|2681.6|2686.085|2704.025|2708.51|2712.995|2717.48|0.0|0.0|2695.72658|2700.53748|2689.72555|0|1770803014
1770738000|2698.4|2700.14|2692.23|2692.83|3023|M5|2686.41247|2691.30243|2697.01959|0.5989|2|2694.69889|2690.21061|2698.97838|2700.87698|2694.03157|2702.02224|0.0|0.0|2697.93756|2696.58217|2705.14648|2691.34959|2689.41368|2697.88934|0.0|0.0|2695.615|2700.14|2692.23|2695.9|1|0.285|-1.29816|2724.47|2716.56|2708.65|2700.74|2696.785|2688.875|2684.92|2677.01|2669.1|2661.19|2676.41|2680.365|2684.32|2688.275|2704.095|2708.05|2712.005|2715.96|0.0|0.0|2686.51158|2699.68538|2692.00476|1|1770803014
1770738300|2687.07|2696.21|2682.94|2691.35|3780|M5|2692.71938|2699.6637|2688.52393|2.3005|0|2686.69052|2683.41309|2675.99305|2701.36776|2705.25427|2706.10174|0.0|0.0|2697.19399|2694.5556|2691.76559|2683.91629|2685.97221|2689.83981|0.0|0.0|2689.21|2696.21|2682.94|2689.3925|1|0.1825|-0.49753|2744.43|2731.16|2717.89|2704.62|2697.985|2684.715|2678.08|2664.81|2651.54|2638.27|2656.4|2663.035|2669.67|2676.305|2702.845|2709.48|2716.115|2722.75|0.0|2680.47963|2707.38027|2696.67281|2682.13878|0|1770803014
1770738600|2691.06|2703.59|2689.14|2699.82|2996|M5|2696.40761|2707.93782|2691.55676|-1.1514|2|2684.10593|2698.6849|2704.56976|2707.45165|2698.0503|2708.57734|0.0|0.0|2706.23504|2703.10771|2695.58142|2688.42857|2694.25121|2687.32264|2704.33817|0.0|2695.44|2703.59|2689.14|2695.9025|1|0.4625|-0.01612|2757.62|2743.17|2728.72|2714.27|2707.045|2692.595|2685.37|2670.92|2656.47|2642.02|2660.24|2667.465|2674.69|2681.915|2710.815|2718.04|2725.265|2732.49|0.0|0.0|2709.78341|2704.41863|2689.43188|0|1770803014
1770738900|2703.89|2714.31|2699.66|2709.78|1498|M5|2716.58677|2704.73104|2710.65305|-0.33449|-1|2699.19255|2702.78771|2708.38964|2716.53931|2705.94193|2710.5332|0.0|0.0|2714.44886|2710.23064|2716.18665|2699.12406|2704.70634|2702.70193|2715.27946|0.0|2706.835|2714.31|2699.66|2706.91|1|0.075|0.75815|2768.38|2753.73|2739.08|2724.43|2717.105|2702.455|2695.13|2680.48|2665.83|2651.18|2670.36|2677.685|2685.01|2692.335|2721.635|2728.96|2736.285|2743.61|0.0|2697.20555|2718.42062|2713.49739|2698.84772|0|1770803014
1770739200|2713.82|2718.4|2704.73|2707.73|3856|M5|2707.39456|2709.6036|2697.96833|1.06087|-1|2708.42767|2697.94043|2715.63461|2715.84996|2708.82224|2710.38144|0.0|0.0|2717.52737|2721.51327|2716.5741|2705.08959|2701.43008|2705.7557|0.0|0.0|2710.775|2718.4|2704.73|2711.17|1|0.395|1.38403|2762.41|2748.74|2735.07|2721.4|2714.565|2700.895|2694.06|2680.39|2666.72|2653.05|2677.39|2684.225|2691.06|2697.895|2725.235|2732.07|2738.905|2745.74|0.0|2701.05398|2703.46425|2717.74599|2704.69871|0|1770803014
1770739500|2704.91|2708.03|2690.98|2695.96|9164|M5|2703.49179|2705.44853|2692.31566|-1.22312|1|2686.98345|2684.19841|2689.45783|2707.28697|2702.64276|2707.69357|0.0|0.0|2709.44765|2710.38864|2708.06256|2689.89352|2693.65323|2693.49429|0.0|0.0|2700.435|2708.03|2690.98|2699.97|-1|0.465|-0.76241|2764.16|2747.11|2730.06|2713.01|2704.485|2687.435|2678.91|2661.86|2644.81|2627.76|2656.88|2665.405|2673.93|2682.455|2716.555|2725.08|2733.605|2742.13|2708.5569|0.0|2708.64193|2708.19273|2690.44949|1|1770803014
1770739800|2696.82|2700.26|2685.17|2688.11|2064|M5|2680.91437|2684.9074|2684.41007|2.20344|-1|2682.40436|2684.8052|2683.22226|2698.62173|2690.05985|2704.31911|0.0|2684.87095|2700.86077|2696.17073|2698.93074|2684.1154|2682.4498|2687.51276|0.0|0.0|2692.465|2700.26|2685.17|2692.59|1|0.125|0.09363|2748.47|2733.38|2718.29|2703.2|2695.655|2680.565|2673.02|2657.93|2642.84|2627.75|2654.99|2662.535|2670.08|2677.625|2707.805|2715.35|2722.895|2730.44|0.0|0.0|2699.50257|2700.16536|2684.63679|0|1770803014
1770740100|2692.28|2696.72|2691.82|2695.67|5542|M5|2688.72126|2692.35677|2691.48605|0.6718|-2|2696.54152|2687.65912|2688.86978|2692.70775|2698.27822|2687.96905|2697.67052|0.0|2698.35792|2701.98319|2696.97771|2693.78128|2692.86064|2691.73371|0.0|0.0|2693.975|2696.72|2691.82|2694.1225|1|0.1475|-1.32788|2715.27|2710.37|2705.47|2700.57|2698.12|2693.22|2690.77|2685.87|2680.97|2676.07|2682.02|2684.47|2686.92|2689.37|2699.17|2701.62|2704.07|2706.52|0.0|0.0|2695.59579|2696.36394|2690.87323|0|1770803014
1770740400|2699.45|2704.29|2688.45|2689.65|3915|M5|2685.58034|2693.67045|2679.80364|-1.18645|-1|2683.29595|2692.79499|2704.58058|2706.74276|2713.62658|2710.86494|0.0|2687.0031|2702.00284|2707.17985|2705.03163|2687.89584|2685.65548|2694.65638|0.0|0.0|2694.55|2704.29|2688.45|2695.46|1|0.91|-0.91205|2753.01|2737.17|2721.33|2705.49|2697.57|2681.73|2673.81|2657.97|2642.13|2626.29|2656.77|2664.69|2672.61|2680.53|2712.21|2720.13|2728.05|2735.97|0.0|0.0|2675.7295|2704.50495|2687.62532|0|1770803014
1770740700|2696.04|2696.5|2691.3|2692.09|3133|M5|2688.6054|2688.61588|2705.42387|2.18477|-2|2688.58108|2687.45157|2703.91663|2698.48512|2694.26786|2689.11645|0.0|0.0|2694.29276|2692.08975|2697.58263|2690.41965|2692.23281|2693.3968|0.0|0.0|2694.065|2696.5|2691.3|2693.9825|-1|0.0825|0.40939|2712.89|2707.69|2702.49|2697.29|2694.69|2689.49|2686.89|2681.69|2676.49|2671.29|2680.9|2683.5|2686.1|2688.7|2699.1|2701.7|2704.3|2706.9|2700.57957|0.0|2704.18153|2697.38527|2690.87643|0|1770803014
1770741000|2691.9|2697.02|2691.29|2695.53|7044|M5|2691.17778|2694.92211|2707.00371|2.74915|2|2686.90952|2681.84749|2675.69079|2693.37146|2688.78091|2704.9214|0.0|2690.19897|2696.4672|2692.49573|2692.10582|2691.81939|2694.58936|2685.51318|0.0|0.0|2693.715|2697.02|2691.29|2693.935|1|0.22|-1.70348|2718.45|2712.72|2706.99|2701.26|2698.395|2692.665|2689.8|2684.07|2678.34|2672.61|2679.83|2682.695|2685.56|2688.425|2699.885|2702.75|2705.615|2708.48|0.0|0.0|2683.20169|2696.77496|2691.4793|0|1770803014
1770741300|2699.81|2703.64|2689.22|2693.96|8233|M5|2695.29763|2696.61847|2680.98201|-1.25099|1|2694.17976|2680.14966|2684.37774|2698.56491|2700.15339|2698.11744|2705.32383|2687.39665|2705.83363|2700.65783|2705.33703|2688.14905|2688.58122|2694.43103|2703.95757|0.0|2696.885|2703.64|2689.22|2696.6575|-1|0.2275|0.66389|2751.64|2737.22|2722.8|2708.38|2701.17|2686.75|2679.54|2665.12|2650.7|2636.28|2660.38|2667.59|2674.8|2682.01|2710.85|2718.06|2725.27|2732.48|0.0|2687.5187|2681.75582|2704.63156|2689.53446|0|1770803014
1770741600|2692.92|2694.35|2683.79|2684.87|6590|M5|2686.56882|2684.86147|2675.82071|-1.56124|-2|2686.97542|2684.12085|2681.16381|2689.95317|2692.27458|2709.35556|0.0|0.0|2692.88935|2692.78984|2699.6341|2686.39012|2687.04977|2675.88575|0.0|0.0|2688.895|2694.35|2683.79|2688.9825|1|0.0875|-0.47281|2727.11|2716.55|2705.99|2695.43|2690.15|2679.59|2674.31|2663.75|2653.19|2642.63|2662.67|2667.95|2673.23|2678.51|2699.63|2704.91|2710.19|2715.47|0.0|0.0|2698.90304|2695.06104|2683.59115|1|1770803014
1770741900|2686.02|2695.84|2683.55|2691.94|8769|M5|2688.29446|2694.84395|2694.92022|2.53465|-2|2683.05054|2679.72193|2668.79337|2696.33609|2701.72326|2702.98899|0.0|0.0|2693.71671|2691.60864|2700.75439|2683.81749|2688.18024|2679.14205|0.0|0.0|2688.98|2695.84|2683.55|2689.3375|1|0.3575|1.14678|2741.1|2728.81|2716.52|2704.23|2698.085|2685.795|2679.65|2667.36|2655.07|2642.78|2658.97|2665.115|2671.26|2677.405|2701.985|2708.13|2714.275|2720.42|2699.65867|2682.51395|2688.95058|2695.7469|2682.61699|0|1770803014
1770742200|2689.09|2692.14|2688.89|2689.91|3520|M5|2691.2418|2699.88488|2685.31621|-0.74907|-2|2687.81151|2692.19619|2679.12469|2696.08228|2699.00257|2684.8104|0.0|0.0|2691.99876|2691.3877|2697.33177|2687.89402|2690.00345|2688.95563|0.0|0.0|2689.5|2692.14|2688.89|2690.0075|1|0.5075|-0.80871|2702.91|2699.66|2696.41|2693.16|2691.535|2688.285|2686.66|2683.41|2680.16|2676.91|2682.39|2684.015|2685.64|2687.265|2693.765|2695.39|2697.015|2698.64|0.0|2686.31015|2695.51763|2692.23575|2689.59334|0|1770803014
1770742500|2693.16|2695.82|2690.9|2694.28|3842|M5|2700.78612|2694.59536|2682.25469|2.551|0|2695.79366|2681.28846|2681.98067|2698.77278|2689.97324|2708.6114|0.0|0.0|2696.03347|2699.97802|2702.13302|2691.64352|2692.68727|2689.88526|2696.26667|0.0|2693.72|2695.82|2690.9|2693.54|-1|0.18|-1.47134|2713.96|2709.04|2704.12|2699.2|2696.74|2691.82|2689.36|2684.44|2679.52|2674.6|2681.06|2683.52|2685.98|2688.44|2698.28|2700.74|2703.2|2705.66|0.0|2687.80542|2684.71331|2695.09559|2691.36552|0|1770803014
1770742800|2696.94|2698.47|2685.83|2689.26|4086|M5|2686.23905|2685.22177|2702.10608|-0.03734|-2|2682.48099|2691.93827|2678.36855|2696.64459|2687.93014|2707.33065|0.0|0.0|2701.04966|2695.92297|2697.64914|2686.6602|2689.4023|2679.75721|2698.85108|2685.07027|2693.1|2698.47|2685.83|2692.625|-1|0.475|-0.7842|2739.82|2727.18|2714.54|2701.9|2695.58|2682.94|2676.62|2663.98|2651.34|2638.7|2660.55|2666.87|2673.19|2679.51|2704.79|2711.11|2717.43|2723.75|0.0|2681.65908|2704.97789|2699.3807|2685.04061|0|1770803014
1770743100|2692.81|2696.76|2689.76|2693.33|1053|M5|2701.32345|2697.5646|2684.15984|1.17626|1|2686.38521|2684.13225|2676.26643|2699.28115|2695.94402|2701.11401|0.0|0.0|2698.34496|2692.89648|2702.59967|2688.55029|2687.92708|2688.55441|0.0|0.0|2693.07|2696.76|2689.76|2693.165|1|0.095|-1.98547|2721.33|2714.33|2707.33|2700.33|2696.83|2689.83|2686.33|2679.33|2672.33|2665.33|2675.76|2679.26|2682.76|2686.26|2700.26|2703.76|2707.26|2710.76|0.0|2685.17983|2703.2243|2697.59256|2689.75784|0|1770803014
1770743400|2693.86|2697.93|2689.91|2693.89|1408|M5|2700.42091|2693.86574|2697.37496|-2.83433|0|2693.97546|2694.38949|2704.88803|2699.03581|2699.77697|2709.12456|2699.13261|0.0|2697.86363|2695.96401|2692.0124|2687.86814|2687.80637|2695.19201|0.0|0.0|2693.875|2697.93|2689.91|2693.8975|1|0.0225|-1.62291|2725.97|2717.95|2709.93|2701.91|2697.9|2689.88|2685.87|2677.85|2669.83|2661.81|2673.87|2677.88|2681.89|2685.9|2701.94|2705.95|2709.96|2713.97|0.0|0.0|2679.24078|2697.87064|2689.88574|0|1770803014
1770743700|2697.01|2699.2|2688.91|2692.38|7241|M5|2698.04405|2699.68121|2697.27644|2.88294|-1|2685.9891|2691.68655|2689.33002|2696.27059|2694.19388|2708.11094|0.0|2687.14033|2697.03341|2703.07483|2707.09162|2688.61413|2687.29121|2684.29007|0.0|0.0|2694.695|2699.2|2688.91|2694.375|-1|0.32|1.74304|2733.54|2723.25|2712.96|2702.67|2697.525|2687.235|2682.09|2671.8|2661.51|2651.22|2668.33|2673.475|2678.62|2683.765|2704.345|2709.49|2714.635|2719.78|0.0|0.0|2703.21349|2699.99044|2689.20022|0|1770803014
1770744000|2693.59|2694.39|2691.63|2693.75|5707|M5|2686.401|2686.12706|2683.72062|1.8245|-1|2690.78402|2681.351|2677.8265|2690.51491|2693.7872|2680.43033|0.0|0.0|2693.51669|2691.90476|2695.21794|2693.26948|2688.97652|2684.82246|2695.11293|0.0|2693.67|2694.39|2691.63|2693.34|-1|0.33|1.34668|2704.79|2702.03|2699.27|2696.51|2695.13|2692.37|2690.99|2688.23|2685.47|2682.71|2686.11|2687.49|2688.87|2690.25|2695.77|2697.15|2698.53|2699.91|0.0|0.0|2679.36377|2694.99542|2691.31494|0|1770803014
1770744300|2689.02|2691.39|2687.47|2688.11|6219|M5|2687.91179|2686.69554|2685.08974|1.79077|1|2687.12695|2688.05524|2687.91336|2695.11196|2701.0423|2679.2987|0.0|2686.25195|2693.43862|2687.2606|2695.45443|2689.5953|2691.98881|2694.69312|0.0|0.0|2688.565|2691.39|2687.47|2688.9975|1|0.4325|0.95487|2703.79|2699.87|2695.95|2692.03|2690.07|2686.15|2684.19|2680.27|2676.35|2672.43|2679.63|2681.59|2683.55|2685.51|2693.35|2695.31|2697.27|2699.23|2694.1303|0.0|2692.05104|2690.58372|2687.11324|1|1770803014
1770744600|2687.9|2689.07|2680.74|2685.32|1130|M5|2692.68708|2688.31525|2673.68032|-1.53734|2|2676.61758|2683.54911|2672.06691|2688.39416|2681.85324|2702.38658|0.0|2679.003|2689.92447|2692.44053|2694.44335|2679.35547|2678.82895|2682.94445|0.0|0.0|2686.61|2689.07|2680.74|2685.7575|-1|0.8525|-0.45069|2718.64|2710.31|2701.98|2693.65|2689.485|2681.155|2676.99|2668.66|2660.33|2652.0|2664.08|2668.245|2672.41|2676.575|2693.235|2697.4|2701.565|2705.73|2692.53865|2679.1992|2672.56285|2688.97434|2681.01348|0|1770803014
1770744900|2678.9|2681.74|2673.5|2677.29|2603|M5|2679.23461|2672.40558|2673.15707|2.34072|-1|2670.51878|2663.0399|2673.0341|2685.87118|2676.54054|2672.73786|2682.48992|0.0|2681.22908|2680.29731|2678.94434|2672.72968|2670.92941|2666.7314|2682.29651|2673.0287|2678.095|2681.74|2673.5|2677.8575|-1|0.2375|1.958|2710.25|2702.01|2693.77|2685.53|2681.41|2673.17|2669.05|2660.81|2652.57|2644.33|2657.02|2661.14|2665.26|2669.38|2685.86|2689.98|2694.1|2698.22|0.0|0.0|2682.27233|2680.99086|2673.03216|0|1770803014
